index	file	func	line	func_pretty	is_kernel	op
19	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	331	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
20	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	332	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
21	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	333	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
22	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	334	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
23	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	336	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
24	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	337	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
25	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	338	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
26	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	339	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
27	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	340	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
28	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	341	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
29	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	343	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
30	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	344	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
31	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	345	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
32	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	346	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
33	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	347	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
34	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	348	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
35	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	352	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
36	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	353	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
37	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	354	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
38	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	358	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
39	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	359	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
40	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	360	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
41	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	361	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
42	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	362	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
43	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	363	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
44	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	365	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
45	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	366	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
46	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	367	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
47	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	368	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
48	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	369	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
49	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	370	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
50	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	372	cuda_compute_flux(int, int*, float*, float*, float*)	1	fmul
51	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	373	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
52	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	374	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
53	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	375	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
54	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	376	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
55	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z17cuda_compute_fluxiPiPfS0_S0_	377	cuda_compute_flux(int, int*, float*, float*, float*)	1	fadd
56	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	187	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
57	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	188	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
58	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	189	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
59	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	193	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
60	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	194	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
61	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	198	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
62	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	200	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fadd
63	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	201	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
64	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	202	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
65	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z25compute_flux_contributionRfR15HIP_vector_typeIfLj3EES_S_S2_S2_S2_S2_S2_	203	compute_flux_contribution(float&, HIP_vector_type<float, 3u>&, float&, float&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&, HIP_vector_type<float, 3u>&)	0	fmul
66	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	398	cuda_time_step(int, int, float*, float*, float*, float*)	1	fdiv
67	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	400	cuda_time_step(int, int, float*, float*, float*, float*)	1	fmul
68	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	401	cuda_time_step(int, int, float*, float*, float*, float*)	1	fmul
69	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	402	cuda_time_step(int, int, float*, float*, float*, float*)	1	fmul
70	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	403	cuda_time_step(int, int, float*, float*, float*, float*)	1	fmul
71	tests/amd/benchmarks/rodinia/cfd/euler3d.cu	_Z14cuda_time_stepiiPfS_S_S_	404	cuda_time_step(int, int, float*, float*, float*, float*)	1	fmul
